post_id,influencer_id,post_datetime,content_type,post_format,follower_count,authority_log,verified,account_age_years,early_window_mins,early_likes,early_comments,early_shares,early_total_engagement,early_engagement_velocity,early_comment_share_ratio,persuasive_power_index,reach,impressions,impressions_per_reach,exposure_persistence_hours,reach_growth_rate,algorithmic_amplification_index,very_high_reach,total_likes,total_comments,total_shares,link_clicks,saves,profile_visits,click_through_rate,save_rate,engagement_success_index,low_effort_engagement,high_effort_engagement
6315,285,2024-01-03,promotional,image,250956,12.43303290394251,1,2.62,60,340,6,17,363,6.05,0.3888888888888889,2.406965207145321,92266,153167,1.66,5.61,0.248,1.594154796870573,1,607,8,1,0,0,2,0.0,0.0,-0.4754379535133285,607,2
6316,387,2025-06-09,informational,image,41846,10.6417514918992,0,8.86,60,105,10,1,116,1.933333333333333,5.5,0.1035166395681227,6573,10301,1.567,6.97,0.211,-0.2342362552388019,0,105,0,1,0,3,3,0.0,0.000456,0.4462292830104312,105,6
6317,138,2025-08-31,informational,carousel,21546,9.977945463454137,0,7.26,60,137,1,5,143,2.383333333333333,0.3333333333333333,0.1265195728891652,11845,15878,1.34,7.63,0.183,0.252085577172235,0,137,8,0,0,0,2,0.0,0.0,-0.4754379535133285,137,2
6318,187,2024-10-15,experiential,image,47726,10.77323160175316,0,6.62,60,52,1,4,57,0.95,0.4,-0.5615810228849658,2736,4597,1.68,7.4,0.123,-0.7958682179014245,0,55,8,1,2,0,0,0.000731,0.0,-0.1583446578353431,55,2
6319,716,2025-02-15,informational,video,89617,11.40330031310901,1,7.56,60,33,26,8,67,1.116666666666667,3.0,0.5622069026029826,12861,26542,2.064,7.54,0.232,0.5931622278928294,0,257,2,0,5,0,0,0.000389,0.0,0.2515174489507327,257,5
6320,431,2024-06-15,informational,image,9106,9.116688815894728,0,4.14,60,39,6,0,45,0.75,7.0,-0.6155058103098786,8011,9036,1.128,5.05,0.04,-0.7217334220781277,0,39,1,1,0,0,1,0.0,0.0,-0.5981622156730401,39,1
6321,554,2025-03-30,informational,image,38347,10.55443157687763,0,10.36,60,107,1,0,108,1.8,2.0,-0.3185992724775683,7117,9423,1.324,7.03,0.119,-0.2703231771320733,0,107,3,0,0,0,1,0.0,0.0,-0.5981622156730401,107,1
6322,416,2024-01-09,experiential,video,14066,9.551515816867964,0,11.95,60,82,1,3,86,1.433333333333333,0.5,-0.3776077570060564,4151,6802,1.639,5.93,0.093,-0.785637220247963,0,82,7,0,1,1,0,0.000241,0.000241,0.01919787262756667,82,2
6323,800,2024-12-22,promotional,image,30631,10.32976784702488,0,8.4,60,57,17,1,75,1.25,9.0,0.04577693242917974,20418,39803,1.949,6.49,0.213,0.7115917517293969,0,57,12,1,2,1,3,9.8e-05,4.9e-05,0.6785488593335971,57,6
6324,426,2025-04-15,experiential,video,116848,11.66862922385989,0,10.04,60,42,13,4,59,0.9833333333333333,2.8,-0.1124026649412428,10901,21110,1.937,6.82,0.161,0.2799196241121032,0,42,4,0,5,1,4,0.000459,9.2e-05,1.155951001360951,42,10
6325,416,2025-11-01,promotional,video,14066,9.551515816867964,0,11.95,60,44,4,4,52,0.8666666666666667,1.0,-0.4909943137389631,10005,14057,1.405,6.59,0.106,-0.05169348427981073,0,44,0,0,0,0,0,0.0,0.0,-0.8079607275578431,44,0
6326,26,2024-10-05,experiential,carousel,33221,10.4109374850622,0,10.23,60,19,4,3,26,0.4333333333333333,1.25,-0.724099851259334,7918,13935,1.76,6.49,0.118,-0.1061460540632387,0,22,1,2,2,4,1,0.000253,0.000505,1.020386305971352,22,7
6327,371,2025-07-12,informational,image,30470,10.32449787197976,0,6.79,60,174,8,7,189,3.15,1.125,0.8004047247723239,2395,2657,1.109,6.63,0.173,-1.320209728807824,0,174,17,2,0,0,0,0.0,0.0,-0.8079607275578431,174,0
6328,385,2025-03-12,informational,video,13917,9.540866393419853,0,0.71,60,3,2,8,13,0.2166666666666667,0.3333333333333333,-0.7153123618292638,1983,3138,1.582,6.34,0.026,-1.301534382946789,0,3,4,0,1,1,0,0.000504,0.000504,0.01919787262756667,3,2
6329,56,2025-11-07,experiential,carousel,75454,11.23127847803262,0,9.25,60,52,2,4,58,0.9666666666666667,0.6,-0.5178301172472423,14215,28633,2.014,5.7,0.154,0.2744417426597726,0,239,0,0,1,3,2,7e-05,0.000211,0.7690171400714154,239,6
6330,253,2024-10-17,informational,video,248241,12.4221553274738,1,0.81,60,73,2,4,79,1.316666666666667,0.6,-0.3585818468584261,36265,69828,1.925,5.42,0.224,0.9142218491855866,0,1029,7,1,30,3,6,0.000827,8.3e-05,2.646148481427955,1029,39
6331,634,2024-08-20,informational,image,19402,9.873131432521228,0,10.62,60,62,12,3,77,1.283333333333333,3.25,-0.0480128144090169,9083,11093,1.221,6.33,0.017,-0.2724386969070594,0,62,7,1,0,0,0,0.0,0.0,-0.8079607275578431,62,0
6332,106,2025-10-09,experiential,video,44536,10.70405312986334,1,7.44,60,97,2,11,110,1.833333333333333,0.25,0.1280860191788727,8895,15583,1.752,7.54,0.252,0.1880932004496036,0,197,1,0,0,0,1,0.0,0.0,-0.5981622156730401,197,1
6333,130,2024-02-05,experiential,carousel,17971,9.796514626532021,0,5.34,60,9,5,8,22,0.3666666666666666,0.6666666666666666,-0.5385601390907169,7064,10713,1.517,5.79,0.069,-0.4503180263476548,0,15,2,2,1,0,0,0.000142,0.0,-0.3980986207717674,15,1
6334,670,2024-04-09,experiential,image,88566,11.39150331576505,1,10.45,60,51,10,5,66,1.1,1.833333333333333,-0.1318818598683788,13091,24649,1.883,6.35,0.199,0.3074017115583189,0,153,1,0,0,2,0,0.0,0.000153,-0.1465614338374652,153,2
6335,376,2024-03-01,promotional,carousel,13803,9.532641238823578,0,0.98,60,35,8,1,44,0.7333333333333333,4.5,-0.5148127396700448,3322,4606,1.387,5.04,0.105,-1.287414458084513,0,35,1,0,1,0,0,0.000301,0.0,-0.3980986207717674,35,1
6336,743,2025-09-07,experiential,video,15918,9.675205823365795,0,5.16,60,54,6,12,72,1.2,0.5384615384615384,0.02053411322920951,12770,19099,1.496,6.98,0.134,0.2603865435191074,0,54,3,0,0,0,1,0.0,0.0,-0.5981622156730401,54,1
6337,308,2024-01-08,experiential,image,16456,9.708445431332793,0,10.74,60,68,10,7,85,1.416666666666667,1.375,0.08408193313279463,11664,17790,1.525,5.42,0.164,-0.1391512417711037,0,68,1,5,0,1,1,0.0,8.6e-05,-0.1808657222737059,68,2
6338,91,2025-09-21,promotional,image,32764,10.39708563063549,0,5.0,60,161,0,1,162,2.7,0.5,0.090669637561063,7356,10222,1.39,5.06,0.211,-0.6541159318286107,0,161,4,3,0,1,3,0.0,0.000136,0.02893278961109716,161,4
6339,393,2024-11-25,informational,image,7941,8.97979449089521,0,8.59,60,15,7,13,35,0.5833333333333334,0.5714285714285714,-0.1879375057500403,2664,3959,1.486,7.33,0.246,-0.9122438007747785,0,15,2,1,0,0,1,0.0,0.0,-0.5981622156730401,15,1
6340,534,2024-01-03,experiential,image,8857,9.088963385809583,0,5.35,60,61,11,6,78,1.3,1.714285714285714,0.03122581872627551,6015,13232,2.2,6.82,0.109,-0.09845365735405207,0,61,0,0,1,0,0,0.000166,0.0,-0.3980986207717674,61,1
6341,110,2024-10-20,promotional,carousel,27600,10.22557105170524,0,9.99,60,29,17,0,46,0.7666666666666667,18.0,-0.2100783580038791,8996,14620,1.625,6.42,0.11,-0.07449886074769083,0,63,2,1,0,0,0,0.0,0.0,-0.8079607275578431,63,0
6342,561,2024-05-16,experiential,video,39727,10.58978633626723,0,8.61,60,150,21,3,174,2.9,5.5,1.013071421769344,20059,28802,1.436,5.94,0.235,0.3706453711087899,0,150,12,0,1,0,0,5e-05,0.0,-0.3980986207717674,150,1
6343,641,2025-03-31,promotional,video,21252,9.964206287570834,1,5.97,60,83,6,2,91,1.516666666666667,2.333333333333333,-0.194794241094513,21302,29032,1.363,4.77,0.04,0.09467238148376851,0,83,3,0,0,2,0,0.0,9.4e-05,-0.1465614338374652,83,2
6344,585,2025-05-10,experiential,video,35663,10.48186901575295,0,6.08,60,16,4,6,26,0.4333333333333333,0.7142857142857143,-0.6162768144281099,6484,9540,1.471,7.28,0.133,-0.2271229825145609,0,33,8,0,2,0,3,0.000308,0.0,0.2612523659342631,33,5
6345,340,2024-12-21,experiential,image,16920,9.736251633160213,0,1.95,60,97,4,7,108,1.8,0.625,0.04149077746243721,10370,14953,1.442,6.77,0.094,0.03028617924702353,0,97,0,3,1,0,0,9.6e-05,0.0,-0.3980986207717674,97,1
6346,565,2024-01-30,informational,image,98836,11.50121718983807,1,5.45,60,79,8,11,98,1.633333333333333,0.75,0.2540929355290862,29596,31216,1.055,5.68,0.094,0.4229157915919848,0,394,3,1,0,4,0,0.0,0.000135,0.1609717243640494,394,4
6347,356,2025-04-23,promotional,carousel,10910,9.297435078827116,0,4.0,60,10,5,0,15,0.25,6.0,-0.8791709941035863,17185,19371,1.127,5.6,0.15,0.01591034607337283,0,11,2,1,3,1,0,0.000175,5.8e-05,0.4290599794136423,11,4
6348,168,2025-09-06,promotional,video,198153,12.19679473854939,0,8.05,60,89,20,4,113,1.883333333333333,4.2,0.5502664701549347,18476,30278,1.639,6.44,0.185,0.5028780562108474,0,1454,4,1,0,3,1,0.0,0.000162,0.2364307711256281,1454,4
6349,557,2025-06-09,promotional,video,18259,9.812413388136733,0,4.17,60,78,3,7,88,1.466666666666667,0.5,-0.1463418966223105,4570,6072,1.329,7.03,0.102,-0.6171953949254173,0,78,5,0,2,0,1,0.000438,0.0,0.05145385404946001,78,3
6350,452,2025-08-28,experiential,carousel,77276,11.25513870771244,0,1.32,60,486,15,0,501,8.35,16.0,3.167965524420148,710961,1068408,1.503,4.44,0.338,2.832217977371212,1,486,0,1,0,0,0,0.0,0.0,-0.8079607275578431,486,0
6351,105,2024-05-26,informational,image,25304,10.13871776498548,1,6.95,60,17,27,3,47,0.7833333333333333,7.0,0.2670044764665168,15685,21705,1.384,6.21,0.208,0.2124550316153642,0,17,1,4,0,1,0,0.0,6.4e-05,-0.390664234158509,17,1
6352,150,2025-10-10,informational,carousel,40014,10.59698467186036,1,5.44,60,9,13,10,32,0.5333333333333333,1.272727272727273,-0.1015043674929869,10517,10783,1.025,7.11,0.154,-0.1060621454269292,0,11,5,2,0,1,0,0.0,9.5e-05,-0.390664234158509,11,1
6353,146,2024-08-23,promotional,carousel,64979,11.0818194197541,1,6.46,60,47,0,2,49,0.8166666666666667,0.3333333333333333,-0.7302967098731108,19885,27948,1.405,6.25,0.215,0.4181277952168639,0,255,6,0,5,0,2,0.000251,0.0,0.5840402229952475,255,7
6354,716,2024-01-10,experiential,image,89617,11.40330031310901,1,7.56,60,97,22,4,123,2.05,4.6,0.6984342891975499,16571,35223,2.126,5.43,0.261,0.369221734962473,0,249,10,0,7,1,0,0.000422,6e-05,0.838922086199718,249,8
6355,299,2025-09-07,informational,image,67028,11.11286572152062,1,7.8,60,78,17,1,96,1.6,9.0,0.2050252028179959,22877,46066,2.014,6.22,0.145,0.7666911977138872,0,78,7,0,12,1,0,0.000525,4.4e-05,1.126005784753671,78,13
6356,167,2025-11-18,experiential,carousel,67647,11.12205828671762,1,9.14,60,88,3,7,98,1.633333333333333,0.5,-0.07050938691335049,34802,49178,1.413,5.64,0.189,0.7253004988057103,0,88,3,1,1,1,2,2.9e-05,2.9e-05,0.3517206466720814,88,4
6357,713,2025-04-23,experiential,image,17242,9.75510354676987,0,8.07,60,62,6,3,71,1.183333333333333,1.75,-0.3105182482353585,2189,2887,1.319,6.46,0.095,-1.31762858062182,0,62,5,0,0,1,1,0.0,0.000457,-0.1808657222737059,62,2
6358,646,2024-06-17,experiential,image,22636,10.02729683826241,0,8.8,60,56,15,10,81,1.35,1.454545454545455,0.3424102394145725,9997,13781,1.379,5.81,0.145,-0.2345445955267396,0,56,0,1,5,1,3,0.0005,0.0001,1.088410966119673,56,9
6359,723,2024-07-02,experiential,video,7722,8.951828676824181,0,4.51,60,47,20,4,71,1.183333333333333,4.2,0.2317699293773025,8250,11981,1.452,6.84,0.089,-0.1313761380182997,0,47,2,4,0,0,1,0.0,0.0,-0.5981622156730401,47,1
6360,48,2024-12-06,experiential,video,85573,11.35712509181356,1,6.74,60,235,1,8,244,4.066666666666666,0.2222222222222222,1.000250957780886,79273,142241,1.794,6.65,0.251,1.756626534649339,1,235,4,0,1,1,0,1.3e-05,1.3e-05,0.01919787262756667,235,2
6361,638,2025-10-17,promotional,video,31994,10.37330366420154,0,2.82,60,34,15,3,52,0.8666666666666667,4.0,-0.1290911246809343,6721,10866,1.617,7.72,0.0,-0.05470322728236517,0,34,6,1,1,2,2,0.000149,0.000298,0.5958234469931252,34,5
6362,239,2024-04-19,informational,carousel,15340,9.638219074921247,0,2.82,60,26,6,0,32,0.5333333333333333,7.0,-0.7140880729315267,7559,11098,1.468,5.65,0.15,-0.4511800362949507,0,26,7,0,2,0,3,0.000265,0.0,0.2612523659342631,26,5
6363,7,2025-08-25,informational,carousel,144237,11.87921305899202,1,9.84,60,21,0,0,21,0.35,1.0,-1.014509761612348,5720,10804,1.889,5.22,0.112,-0.6048209474867697,0,470,0,0,6,3,2,0.001049,0.000524,1.509783436136129,470,11
6364,464,2024-07-31,experiential,carousel,36827,10.51398655078612,0,3.73,60,99,3,0,102,1.7,4.0,-0.2917634689692892,5689,6347,1.116,6.03,0.169,-0.7629197422674194,0,99,1,0,2,0,0,0.000352,0.0,-0.1583446578353431,99,2
6365,453,2025-08-13,promotional,image,11095,9.314249835366693,0,3.43,60,118,2,8,128,2.133333333333333,0.3333333333333333,0.1567614998237768,9407,9407,1.0,6.59,0.121,-0.3127508743597633,0,118,7,3,0,0,0,0.0,0.0,-0.8079607275578431,118,0
6366,784,2025-11-02,experiential,video,54753,10.91058744069813,0,0.54,60,80,3,7,90,1.5,0.5,-0.1311753946805185,4781,8959,1.874,6.57,0.143,-0.4438474514079219,0,80,1,0,3,2,0,0.000627,0.000418,0.6731627797346862,80,5
6367,371,2024-11-08,experiential,image,30470,10.32449787197976,0,6.79,60,154,9,4,167,2.783333333333333,2.0,0.5619178212482155,13253,25055,1.891,5.79,0.124,0.195777785060999,0,154,2,2,0,0,4,0.0,0.0,-0.3208236685469587,154,4
6368,549,2024-09-23,experiential,image,43094,10.67113905526418,1,4.02,60,60,27,1,88,1.466666666666667,14.0,0.5060357417191036,13663,14421,1.055,5.46,0.176,-0.2388151808545386,0,60,6,1,0,2,1,0.0,0.000146,0.06323707804733791,60,3
6369,487,2025-08-08,experiential,carousel,15575,9.653422343655654,0,11.92,60,13,7,2,22,0.3666666666666666,2.666666666666667,-0.6818709034195098,10634,22278,2.095,8.07,0.105,0.5482517059094667,0,13,0,1,0,0,0,0.0,0.0,-0.8079607275578431,13,0
6370,211,2025-01-21,promotional,image,52622,10.87088956223382,0,3.09,60,101,13,12,126,2.1,1.076923076923077,0.6832032483253869,13299,33454,2.516,6.69,0.208,0.5984924686327469,0,101,20,4,0,1,0,0.0,7.5e-05,-0.390664234158509,101,1
6371,165,2025-05-14,promotional,carousel,77915,11.26337376787972,1,7.52,60,11,13,2,26,0.4333333333333333,4.666666666666667,-0.4345319715349603,10100,10100,1.0,5.84,0.136,-0.4197940234521335,0,33,1,1,6,0,1,0.000594,0.0,0.5524661871777489,33,7
6372,125,2025-03-30,experiential,image,53469,10.88685732569196,0,7.38,60,23,1,3,27,0.45,0.5,-0.8250195642889208,10598,21342,2.014,4.22,0.154,-0.3483909867602337,0,59,3,0,1,0,1,9.4e-05,0.0,-0.1883001088869643,59,2
6373,337,2024-04-21,experiential,carousel,13023,9.474472303967703,0,5.92,60,47,2,7,56,0.9333333333333333,0.375,-0.4251735823578103,7965,10527,1.322,5.7,0.154,-0.4664485503062561,0,47,6,2,0,0,0,0.0,0.0,-0.8079607275578431,47,0
6374,192,2025-09-08,informational,image,70010,11.15639336797124,1,8.13,60,26,3,2,31,0.5166666666666667,1.333333333333333,-0.7582922633487562,2854,5069,1.776,7.22,0.219,-0.7585611301707594,0,107,0,1,0,3,0,0.0,0.001051,0.02663225924082502,107,3
6375,730,2024-05-22,experiential,image,13653,9.521714556684751,0,3.95,60,205,13,12,230,3.833333333333333,1.076923076923077,1.471861349298571,22212,37786,1.701,6.17,0.283,0.6153982268512203,0,205,4,2,0,0,3,0.0,0.0,-0.388363703788237,205,3
6376,214,2025-11-11,experiential,video,57033,10.95138532665974,0,6.95,60,78,6,1,85,1.416666666666667,3.5,-0.2762347591969638,14426,43588,3.021,7.94,0.171,1.035746450332594,0,78,4,0,0,3,1,0.0,0.000208,0.2364307711256281,78,4
6377,574,2024-07-01,experiential,image,23882,10.08088031609333,0,1.32,60,64,3,0,67,1.116666666666667,4.0,-0.5571772529506493,3512,4006,1.141,7.07,0.163,-0.9132378680906736,0,64,4,4,1,0,1,0.000285,0.0,-0.1883001088869643,64,2
6378,328,2025-06-19,informational,video,65622,11.09166628456328,0,3.26,60,96,14,1,111,1.85,7.5,0.2102710033809532,5569,8245,1.481,5.09,0.221,-0.824245809183245,0,96,0,3,4,0,4,0.000718,0.0,0.6308466722293546,96,8
6379,381,2024-07-26,promotional,carousel,12839,9.460242692591084,0,3.86,60,26,10,2,38,0.6333333333333333,3.666666666666667,-0.452035923884691,5045,8715,1.727,6.43,0.027,-0.4869921947934467,0,26,2,3,0,0,1,0.0,0.0,-0.5981622156730401,26,1
6380,673,2024-08-19,experiential,video,21106,9.957312639231034,0,10.02,60,102,4,5,111,1.85,0.8333333333333334,-0.007641494179024152,7903,11519,1.458,6.06,0.191,-0.3269340547900991,0,102,4,0,0,0,0,0.0,0.0,-0.8079607275578431,102,0
6381,578,2024-08-14,experiential,image,64271,11.07086379760324,0,7.47,60,126,10,2,138,2.3,3.666666666666667,0.3062891732049095,24701,41072,1.663,7.04,0.205,0.8632322031086661,0,126,3,0,1,1,0,4e-05,4e-05,0.01919787262756667,126,2
6382,798,2025-06-29,informational,image,58777,10.98150590090249,0,11.59,60,93,12,1,106,1.766666666666667,6.5,0.1000194391928179,8722,20493,2.35,6.04,0.224,0.07748642331484153,0,172,2,0,1,0,2,0.000115,0.0,-0.0655758467272527,172,3
6383,239,2025-02-10,experiential,image,15340,9.638219074921247,0,2.82,60,266,18,2,286,4.766666666666667,6.333333333333333,1.717951554232139,24953,39801,1.595,6.53,0.085,0.7403847965088505,0,266,5,1,0,0,0,0.0,0.0,-0.8079607275578431,266,0
6384,532,2025-10-06,promotional,video,5645,8.638525476583762,0,2.13,60,37,3,6,46,0.7666666666666667,0.5714285714285714,-0.5007794496770174,4980,9785,1.965,6.14,0.114,-0.4702072222349406,0,37,5,1,0,0,0,0.0,0.0,-0.8079607275578431,37,0
6385,700,2024-08-12,experiential,video,24713,10.11508469994997,0,11.51,60,62,20,9,91,1.516666666666667,2.1,0.5631400101805959,10681,14334,1.342,6.42,0.064,-0.06539265074047161,0,62,2,2,2,0,1,0.000187,0.0,0.05145385404946001,62,3
6386,82,2025-05-20,experiential,image,42494,10.65711816847558,1,2.21,60,24,2,0,26,0.4333333333333333,3.0,-0.904258197424213,6845,9138,1.335,5.45,0.165,-0.6391648906525883,0,75,10,2,5,2,0,0.00073,0.000292,0.9129167426711107,75,7
6387,363,2025-07-03,informational,video,26669,10.19125712116001,0,3.49,60,51,4,11,66,1.1,0.4166666666666667,-0.1332417142068963,21471,40744,1.898,4.06,0.118,0.1178177532772731,0,51,0,0,1,0,3,4.7e-05,0.0,0.02149840299783878,51,4
6388,505,2024-04-20,experiential,image,15512,9.649369196922487,0,7.44,60,63,6,1,70,1.166666666666667,3.5,-0.3899835237604038,8282,14077,1.7,6.39,0.086,-0.1155346143066538,0,63,0,1,1,1,0,0.000121,0.000121,0.01919787262756667,63,2
6389,202,2024-10-19,promotional,video,52093,10.86078586170899,0,8.02,60,105,10,9,124,2.066666666666667,1.1,0.4517107455518882,20808,32317,1.553,5.11,0.238,0.2517504942780681,0,105,4,0,0,1,1,0.0,4.8e-05,-0.1808657222737059,105,2
6390,504,2024-12-18,experiential,video,52207,10.86297186449704,0,1.18,60,82,9,2,93,1.55,3.333333333333333,-0.07112477515223828,5834,6714,1.151,5.92,0.142,-0.7486794357567539,0,162,2,0,1,1,2,0.000171,0.000171,0.3517206466720814,162,4
6391,644,2024-09-16,promotional,image,6613,8.796792687674662,0,11.59,60,17,17,2,36,0.6,6.0,-0.2140288431586898,17309,17309,1.0,4.64,0.089,-0.2974420251303186,0,17,7,1,0,0,0,0.0,0.0,-0.8079607275578431,17,0
6392,37,2024-08-23,promotional,carousel,36639,10.5088685258392,0,11.82,60,120,14,3,137,2.283333333333333,3.75,0.4793175531783987,33132,47738,1.441,6.35,0.159,0.8585577894819837,0,120,1,2,1,2,0,3e-05,6e-05,0.2633006729486105,120,3
6393,644,2025-05-16,promotional,video,6613,8.796792687674662,0,11.59,60,47,7,0,54,0.9,8.0,-0.5110888969049869,8075,12329,1.527,5.93,0.095,-0.3084602139734568,0,47,2,0,0,0,0,0.0,0.0,-0.8079607275578431,47,0
6394,589,2024-06-06,promotional,video,68209,11.13033179993435,0,4.92,60,71,16,1,88,1.466666666666667,8.5,0.1081915403840001,26387,53013,2.009,6.13,0.104,0.8578762346482016,0,220,3,0,1,2,3,3.8e-05,7.6e-05,0.6828976967182168,220,6
6395,601,2025-06-01,informational,video,63385,11.05698251937283,1,4.11,60,46,25,4,75,1.25,5.2,0.4429412065950245,24366,41885,1.719,6.39,0.167,0.7429026463623902,0,193,12,0,1,1,9,4.1e-05,4.1e-05,0.7161334435232543,193,11
6396,402,2025-11-13,promotional,carousel,16328,9.70063670448968,0,3.95,60,24,9,19,52,0.8666666666666667,0.5,0.2289591437512949,6623,9164,1.384,6.2,0.171,-0.4694887904984456,0,24,1,2,0,0,0,0.0,0.0,-0.8079607275578431,24,0
6397,765,2025-02-16,informational,video,93833,11.44927188548959,0,6.85,60,196,10,0,206,3.433333333333333,11.0,0.7500682146716887,22099,27918,1.263,5.73,0.228,0.316110054349204,0,529,15,6,1,1,5,4.5e-05,4.5e-05,0.5615191585568845,529,7
6398,706,2025-03-22,informational,image,54503,10.90601102500793,0,0.66,60,105,16,11,132,2.2,1.416666666666667,0.8012647058741711,18841,25048,1.329,6.86,0.2,0.466219032140771,0,105,10,0,0,0,0,0.0,0.0,-0.8079607275578431,105,0
6399,176,2024-02-20,informational,image,67995,11.12718945204306,1,3.37,60,112,23,2,137,2.283333333333333,8.0,0.7688854329027722,85405,197068,2.307,3.97,0.3,1.317321634557517,1,120,7,0,0,0,2,0.0,0.0,-0.4754379535133285,120,2
6400,545,2025-09-23,informational,image,2511,7.828436359157585,0,8.46,60,22,2,3,27,0.45,0.75,-0.7888519096220932,9148,15638,1.709,5.89,0.112,-0.1432195363561526,0,22,14,0,0,0,0,0.0,0.0,-0.8079607275578431,22,0
6401,570,2024-07-27,experiential,image,20921,9.948508718183648,1,0.79,60,122,20,8,150,2.5,2.333333333333333,0.9746108051863855,10554,11656,1.104,6.63,0.124,-0.1537962744574357,0,122,1,3,0,0,0,0.0,0.0,-0.8079607275578431,122,0
6402,467,2025-03-24,experiential,carousel,54949,10.91416076130403,0,0.56,60,72,12,6,90,1.5,1.857142857142857,0.1583924850438552,17247,23268,1.349,6.15,0.218,0.2576791821738459,0,72,12,0,0,3,1,0.0,0.000174,0.2364307711256281,72,4
6403,201,2025-12-15,informational,image,42522,10.65777686803831,0,3.45,60,37,6,3,46,0.7666666666666667,1.75,-0.5000995225077587,11823,22789,1.928,5.96,0.147,0.1580548413259918,0,54,6,1,2,0,0,0.000169,0.0,-0.1583446578353431,54,2
6404,540,2025-03-10,experiential,carousel,16699,9.723104116372433,1,6.92,60,17,6,2,25,0.4166666666666667,2.333333333333333,-0.6952888051736494,2510,3230,1.287,6.63,0.126,-1.190177656257233,0,17,5,2,1,0,0,0.000398,0.0,-0.3980986207717674,17,1
6405,547,2025-06-13,experiential,image,52948,10.87706557883366,1,8.24,60,60,3,3,66,1.1,1.0,-0.4569374670903213,10043,24182,2.408,6.04,0.133,0.2064926395243464,0,87,24,3,7,0,1,0.000697,0.0,0.631424104685187,87,8
6406,637,2024-11-21,promotional,image,67722,11.12316636918368,0,7.64,60,7,11,2,20,0.3333333333333333,4.0,-0.5523667866939914,10906,12432,1.14,5.88,0.182,-0.2704669393273526,0,257,2,0,0,4,0,0.0,0.000367,0.1609717243640494,257,4
6407,394,2024-02-14,informational,carousel,185620,12.13145685214938,1,6.72,60,161,11,0,172,2.866666666666667,12.0,0.5284053363280519,6692,7473,1.117,7.52,0.197,-0.3330320929597504,0,418,2,2,2,3,2,0.000299,0.000448,1.00877110300784,418,7
6408,42,2025-08-05,informational,image,35290,10.47135491666932,0,8.85,60,24,2,1,27,0.45,1.5,-0.8607339341762423,7293,15299,2.098,6.67,0.197,-0.01089509040288773,0,24,0,0,2,0,1,0.000274,0.0,0.05145385404946001,24,3
6409,597,2024-01-26,informational,video,22700,10.03012020346949,0,3.83,60,31,7,6,44,0.7333333333333333,1.142857142857143,-0.3712753329514991,3740,7230,1.933,6.39,0.14,-0.6534762489795124,0,31,1,1,1,1,0,0.000267,0.000267,0.01919787262756667,31,2
6410,393,2025-05-26,informational,carousel,7941,8.97979449089521,0,8.59,60,31,28,3,62,1.033333333333333,7.25,0.4169208956967845,11404,19536,1.713,6.11,0.114,0.08137605042843561,0,31,3,5,0,0,2,0.0,0.0,-0.4754379535133285,31,2
6411,700,2024-01-17,experiential,carousel,24713,10.11508469994997,0,11.51,60,41,15,6,62,1.033333333333333,2.285714285714286,0.05456442185924976,4149,7053,1.7,5.37,0.212,-0.8932481894612248,0,41,8,0,0,0,2,0.0,0.0,-0.4754379535133285,41,2
6412,623,2025-09-21,experiential,carousel,195248,12.18202582437162,1,3.61,60,143,10,19,172,2.866666666666667,0.55,1.175116914925643,45044,83707,1.858,7.2,0.268,1.44401653087987,0,2406,2,0,5,0,6,0.000111,0.0,0.8404963339308954,2406,11
6413,783,2024-04-25,informational,carousel,43486,10.680194326195,0,10.15,60,134,19,1,154,2.566666666666667,10.0,0.7171890684636193,14429,20420,1.415,5.78,0.178,0.06476792240123155,0,189,2,0,0,0,1,0.0,0.0,-0.5981622156730401,189,1
6414,441,2025-01-10,experiential,video,43655,10.68407310224491,0,3.23,60,191,4,2,197,3.283333333333333,1.666666666666667,0.5366950524868083,9973,11604,1.164,7.07,0.177,-0.07807826502825391,0,191,2,1,3,0,1,0.000301,0.0,0.2215619978991114,191,4
6415,617,2025-03-11,experiential,image,33170,10.4094011319411,1,5.57,60,47,5,2,54,0.9,2.0,-0.5115421816844928,7174,14694,2.048,6.6,0.2,-0.05531032541559977,0,47,4,0,1,4,0,0.000139,0.000558,0.5708338311501251,47,5
6416,506,2024-11-30,promotional,video,18267,9.812851432276684,0,8.4,60,30,2,7,39,0.65,0.375,-0.5540888488630423,14086,20362,1.446,5.9,0.113,0.08736333431317435,0,30,4,0,0,0,1,0.0,0.0,-0.5981622156730401,30,1
6417,320,2024-09-05,informational,carousel,26104,10.16984383827316,0,4.61,60,108,7,2,117,1.95,2.666666666666667,0.03853793881561064,12135,22193,1.829,5.5,0.189,0.03476248688757244,0,108,2,0,0,0,0,0.0,0.0,-0.8079607275578431,108,0
6418,553,2024-12-07,promotional,video,95586,11.46778164480095,1,9.96,60,25,24,3,52,0.8666666666666667,6.25,0.1964177673205141,11366,32172,2.831,4.74,0.164,0.1040729127611591,0,836,6,1,10,1,3,0.00088,8.8e-05,1.446822721108144,836,14
6419,215,2024-08-15,experiential,image,21693,9.984744906843062,0,6.52,60,127,5,3,135,2.25,1.5,0.1386421592351583,28052,41329,1.473,5.91,0.136,0.6450951615731242,0,127,8,0,2,0,0,7.1e-05,0.0,-0.1583446578353431,127,2
